team_key,school,nickname,current_power4_conference,city,state,location,season,season_conference,wins,losses,ties,games,record,win_pct,record_basis,location_source_url,season_record_source_url
18,Illinois,Fighting Illini,Big Ten,Champaign,IL,"Champaign, IL",2018,Big Ten,4,8,0,12,4-8,0.333,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2018
18,Illinois,Fighting Illini,Big Ten,Champaign,IL,"Champaign, IL",2019,Big Ten,6,7,0,13,6-7,0.462,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2019
18,Illinois,Fighting Illini,Big Ten,Champaign,IL,"Champaign, IL",2020,Big Ten,2,6,0,8,2-6,0.25,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2020
18,Illinois,Fighting Illini,Big Ten,Champaign,IL,"Champaign, IL",2021,Big Ten,5,7,0,12,5-7,0.417,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2021
18,Illinois,Fighting Illini,Big Ten,Champaign,IL,"Champaign, IL",2022,Big Ten,8,5,0,13,8-5,0.615,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2022
18,Illinois,Fighting Illini,Big Ten,Champaign,IL,"Champaign, IL",2023,Big Ten,5,7,0,12,5-7,0.417,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2023
18,Illinois,Fighting Illini,Big Ten,Champaign,IL,"Champaign, IL",2024,Big Ten,10,3,0,13,10-3,0.769,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2024
18,Illinois,Fighting Illini,Big Ten,Champaign,IL,"Champaign, IL",2025,Big Ten,9,4,0,13,9-4,0.692,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2025
19,Indiana,Hoosiers,Big Ten,Bloomington,IN,"Bloomington, IN",2010,Big Ten,5,7,0,12,5-7,0.417,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2010
19,Indiana,Hoosiers,Big Ten,Bloomington,IN,"Bloomington, IN",2011,Big Ten,1,11,0,12,1-11,0.083,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2011
19,Indiana,Hoosiers,Big Ten,Bloomington,IN,"Bloomington, IN",2012,Big Ten,4,8,0,12,4-8,0.333,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2012
19,Indiana,Hoosiers,Big Ten,Bloomington,IN,"Bloomington, IN",2013,Big Ten,5,7,0,12,5-7,0.417,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2013
19,Indiana,Hoosiers,Big Ten,Bloomington,IN,"Bloomington, IN",2014,Big Ten,4,8,0,12,4-8,0.333,listed overall record on season standings page,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://en.wikipedia.org/wiki/2014_NCAA_Division_I_FBS_football_season#Conference_standings
19,Indiana,Hoosiers,Big Ten,Bloomington,IN,"Bloomington, IN",2015,Big Ten,6,7,0,13,6-7,0.462,listed overall record on season standings page,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://en.wikipedia.org/wiki/2015_NCAA_Division_I_FBS_football_season#Conference_standings
19,Indiana,Hoosiers,Big Ten,Bloomington,IN,"Bloomington, IN",2016,Big Ten,6,7,0,13,6-7,0.462,listed overall record on season standings page,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://en.wikipedia.org/wiki/2016_NCAA_Division_I_FBS_football_season#Conference_standings
19,Indiana,Hoosiers,Big Ten,Bloomington,IN,"Bloomington, IN",2017,Big Ten,5,7,0,12,5-7,0.417,listed overall record on season standings page,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://en.wikipedia.org/wiki/2017_NCAA_Division_I_FBS_football_season#Conference_standings
19,Indiana,Hoosiers,Big Ten,Bloomington,IN,"Bloomington, IN",2018,Big Ten,5,7,0,12,5-7,0.417,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2018
19,Indiana,Hoosiers,Big Ten,Bloomington,IN,"Bloomington, IN",2019,Big Ten,8,5,0,13,8-5,0.615,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2019
19,Indiana,Hoosiers,Big Ten,Bloomington,IN,"Bloomington, IN",2020,Big Ten,6,2,0,8,6-2,0.75,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2020
19,Indiana,Hoosiers,Big Ten,Bloomington,IN,"Bloomington, IN",2021,Big Ten,2,10,0,12,2-10,0.167,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2021
19,Indiana,Hoosiers,Big Ten,Bloomington,IN,"Bloomington, IN",2022,Big Ten,4,8,0,12,4-8,0.333,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2022
19,Indiana,Hoosiers,Big Ten,Bloomington,IN,"Bloomington, IN",2023,Big Ten,3,9,0,12,3-9,0.25,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2023
19,Indiana,Hoosiers,Big Ten,Bloomington,IN,"Bloomington, IN",2024,Big Ten,11,2,0,13,11-2,0.846,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2024
19,Indiana,Hoosiers,Big Ten,Bloomington,IN,"Bloomington, IN",2025,Big Ten,16,0,0,16,16-0,1.0,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2025
20,Iowa,Hawkeyes,Big Ten,Iowa City,IA,"Iowa City, IA",2010,Big Ten,8,5,0,13,8-5,0.615,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2010
20,Iowa,Hawkeyes,Big Ten,Iowa City,IA,"Iowa City, IA",2011,Big Ten,7,6,0,13,7-6,0.538,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2011
20,Iowa,Hawkeyes,Big Ten,Iowa City,IA,"Iowa City, IA",2012,Big Ten,4,8,0,12,4-8,0.333,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2012
20,Iowa,Hawkeyes,Big Ten,Iowa City,IA,"Iowa City, IA",2013,Big Ten,8,5,0,13,8-5,0.615,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2013
20,Iowa,Hawkeyes,Big Ten,Iowa City,IA,"Iowa City, IA",2014,Big Ten,7,6,0,13,7-6,0.538,listed overall record on season standings page,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://en.wikipedia.org/wiki/2014_NCAA_Division_I_FBS_football_season#Conference_standings
20,Iowa,Hawkeyes,Big Ten,Iowa City,IA,"Iowa City, IA",2015,Big Ten,12,2,0,14,12-2,0.857,listed overall record on season standings page,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://en.wikipedia.org/wiki/2015_NCAA_Division_I_FBS_football_season#Conference_standings
20,Iowa,Hawkeyes,Big Ten,Iowa City,IA,"Iowa City, IA",2016,Big Ten,8,5,0,13,8-5,0.615,listed overall record on season standings page,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://en.wikipedia.org/wiki/2016_NCAA_Division_I_FBS_football_season#Conference_standings
20,Iowa,Hawkeyes,Big Ten,Iowa City,IA,"Iowa City, IA",2017,Big Ten,8,5,0,13,8-5,0.615,listed overall record on season standings page,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://en.wikipedia.org/wiki/2017_NCAA_Division_I_FBS_football_season#Conference_standings
20,Iowa,Hawkeyes,Big Ten,Iowa City,IA,"Iowa City, IA",2018,Big Ten,9,4,0,13,9-4,0.692,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2018
20,Iowa,Hawkeyes,Big Ten,Iowa City,IA,"Iowa City, IA",2019,Big Ten,10,3,0,13,10-3,0.769,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2019
20,Iowa,Hawkeyes,Big Ten,Iowa City,IA,"Iowa City, IA",2020,Big Ten,6,2,0,8,6-2,0.75,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2020
20,Iowa,Hawkeyes,Big Ten,Iowa City,IA,"Iowa City, IA",2021,Big Ten,10,4,0,14,10-4,0.714,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2021
20,Iowa,Hawkeyes,Big Ten,Iowa City,IA,"Iowa City, IA",2022,Big Ten,8,5,0,13,8-5,0.615,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2022
20,Iowa,Hawkeyes,Big Ten,Iowa City,IA,"Iowa City, IA",2023,Big Ten,10,4,0,14,10-4,0.714,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2023
20,Iowa,Hawkeyes,Big Ten,Iowa City,IA,"Iowa City, IA",2024,Big Ten,8,5,0,13,8-5,0.615,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2024
20,Iowa,Hawkeyes,Big Ten,Iowa City,IA,"Iowa City, IA",2025,Big Ten,9,4,0,13,9-4,0.692,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2025
21,Maryland,Terrapins,Big Ten,College Park,MD,"College Park, MD",2010,ACC,9,4,0,13,9-4,0.692,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2010
21,Maryland,Terrapins,Big Ten,College Park,MD,"College Park, MD",2011,ACC,2,10,0,12,2-10,0.167,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2011
21,Maryland,Terrapins,Big Ten,College Park,MD,"College Park, MD",2012,ACC,4,8,0,12,4-8,0.333,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2012
21,Maryland,Terrapins,Big Ten,College Park,MD,"College Park, MD",2013,ACC,7,6,0,13,7-6,0.538,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2013
21,Maryland,Terrapins,Big Ten,College Park,MD,"College Park, MD",2014,Big Ten,7,6,0,13,7-6,0.538,listed overall record on season standings page,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://en.wikipedia.org/wiki/2014_NCAA_Division_I_FBS_football_season#Conference_standings
21,Maryland,Terrapins,Big Ten,College Park,MD,"College Park, MD",2015,Big Ten,3,9,0,12,3-9,0.25,listed overall record on season standings page,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://en.wikipedia.org/wiki/2015_NCAA_Division_I_FBS_football_season#Conference_standings
21,Maryland,Terrapins,Big Ten,College Park,MD,"College Park, MD",2016,Big Ten,6,7,0,13,6-7,0.462,listed overall record on season standings page,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://en.wikipedia.org/wiki/2016_NCAA_Division_I_FBS_football_season#Conference_standings
21,Maryland,Terrapins,Big Ten,College Park,MD,"College Park, MD",2017,Big Ten,4,8,0,12,4-8,0.333,listed overall record on season standings page,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://en.wikipedia.org/wiki/2017_NCAA_Division_I_FBS_football_season#Conference_standings
21,Maryland,Terrapins,Big Ten,College Park,MD,"College Park, MD",2018,Big Ten,5,7,0,12,5-7,0.417,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2018
21,Maryland,Terrapins,Big Ten,College Park,MD,"College Park, MD",2019,Big Ten,3,9,0,12,3-9,0.25,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2019
21,Maryland,Terrapins,Big Ten,College Park,MD,"College Park, MD",2020,Big Ten,2,3,0,5,2-3,0.4,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2020
21,Maryland,Terrapins,Big Ten,College Park,MD,"College Park, MD",2021,Big Ten,7,6,0,13,7-6,0.538,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2021
21,Maryland,Terrapins,Big Ten,College Park,MD,"College Park, MD",2022,Big Ten,8,5,0,13,8-5,0.615,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2022
21,Maryland,Terrapins,Big Ten,College Park,MD,"College Park, MD",2023,Big Ten,8,5,0,13,8-5,0.615,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2023
21,Maryland,Terrapins,Big Ten,College Park,MD,"College Park, MD",2024,Big Ten,4,8,0,12,4-8,0.333,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2024
